,index,action,adventure,animation,children,comedy,crime,date,documentary,drama,fantasy,horror,id,musical,mystery,noir,romance,scifi,thriller,title,war,western,Unnamed: 0,dates,domestic gross,production budget,title,worldwide gross
1021,Murder in the First (1995),0,0,0,0,0,0,1-Jan-95,0,1,0,0,939,0,0,0,0,0,1,Murder in the First,,,1021,2/9/07,"$27,669,725","$50,000,000", Hannibal Rising,"$80,583,311"
1022,"Murder, My Sweet (1944)",0,0,0,0,0,0,1-Jan-44,0,0,0,0,848,0,0,1,0,0,1,"Murder, My Sweet",,,1022,10/15/99,"$27,100,030","$50,000,000", The Story of Us,"$27,100,030"
1023,Muriel's Wedding (1994),0,0,0,0,1,0,1-Jan-94,0,0,0,0,381,0,0,0,1,0,0,Muriel's Wedding,,,1023,3/29/13,"$26,623,701","$50,000,000", The Host,"$64,477,051"
1024,Mute Witness (1994),0,0,0,0,0,0,1-Jan-94,0,0,0,0,773,0,0,0,0,0,1,Mute Witness,,,1024,3/28/03,"$26,599,248","$50,000,000", Basic,"$42,598,498"
1025,My Best Friend's Wedding (1997),0,0,0,0,1,0,20-Jun-97,0,0,0,0,255,0,0,0,1,0,0,My Best Friend's Wedding,,,1025,3/13/15,"$26,461,644","$50,000,000", Run All Night,"$66,961,644"
1026,My Crazy Life (Mi vida loca) (1993),0,0,0,0,0,0,1-Jan-93,0,1,0,0,1421,0,0,0,0,0,0,My Crazy Life (Mi vida loca),,,1026,8/9/02,"$26,199,517","$50,000,000", Blood Work,"$26,199,517"
1027,My Fair Lady (1964),0,0,0,0,0,0,1-Jan-64,0,0,0,0,485,1,0,0,1,0,0,My Fair Lady,,,1027,2/13/09,"$25,450,527","$50,000,000", The International,"$53,850,527"
1028,My Family (1995),0,0,0,0,0,0,1-Jan-95,0,1,0,0,1147,0,0,0,0,0,0,My Family,,,1028,8/9/96,"$25,426,861","$50,000,000", Escape from L.A.,"$25,426,861"
1029,My Favorite Season (1993),0,0,0,0,0,0,19-Apr-96,0,1,0,0,1448,0,0,0,0,0,0,My Favorite Season,,,1029,2/27/04,"$25,195,050","$50,000,000", Twisted,"$40,119,848"
1030,My Favorite Year (1982),0,0,0,0,1,0,1-Jan-82,0,0,0,0,414,0,0,0,0,0,0,My Favorite Year,,,1030,12/10/04,"$24,006,726","$50,000,000", The Life Aquatic with Steve Zissou,"$34,806,726"
1031,My Fellow Americans (1996),0,0,0,0,1,0,20-Dec-96,0,0,0,0,864,0,0,0,0,0,0,My Fellow Americans,,,1031,8/4/99,"$23,159,305","$50,000,000", The Iron Giant,"$31,333,917"
1032,My Left Foot (1989),0,0,0,0,0,0,1-Jan-89,0,1,0,0,509,0,0,0,0,0,0,My Left Foot,,,1032,4/8/11,"$21,596,445","$50,000,000", Your Highness,"$26,121,638"
1033,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),0,0,0,0,0,0,1-Jan-93,0,1,0,0,1332,0,0,0,0,0,0,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),,,1033,9/30/11,"$21,302,340","$50,000,000", Dream House,"$41,642,166"
1034,My Life as a Dog (Mitt liv som hund) (1985),0,0,0,0,0,0,1-Jan-85,0,1,0,0,529,0,0,0,0,0,0,My Life as a Dog (Mitt liv som hund),,,1034,9/4/09,"$20,534,907","$50,000,000", Gamer,"$42,002,029"
1035,My Man Godfrey (1936),0,0,0,0,1,0,1-Jan-36,0,0,0,0,613,0,0,0,0,0,0,My Man Godfrey,,,1035,2/25/05,"$19,699,706","$50,000,000", Man of the House,"$22,099,706"
1036,My Own Private Idaho (1991),0,0,0,0,0,0,1-Jan-91,0,1,0,0,537,0,0,0,0,0,0,My Own Private Idaho,,,1036,2/21/03,"$19,694,635","$50,000,000", The Life of David Gale,"$28,920,188"
1037,Mystery Science Theater 3000: The Movie (1996),0,0,0,0,1,0,19-Apr-96,0,0,0,0,109,0,0,0,0,1,0,Mystery Science Theater 3000: The Movie,,,1037,2/14/13,"$19,452,138","$50,000,000", Beautiful Creatures,"$60,282,876"
1038,Nadja (1994),0,0,0,0,0,0,1-Jan-94,0,1,0,0,37,0,0,0,0,0,0,Nadja,,,1038,9/30/05,"$18,782,227","$50,000,000", Into the Blue,"$41,982,227"
1039,Naked (1993),0,0,0,0,0,0,1-Jan-93,0,1,0,0,960,0,0,0,0,0,0,Naked,,,1039,9/14/07,"$17,181,265","$50,000,000", Eastern Promises,"$56,077,088"
1040,Naked Gun 33 1/3: The Final Insult (1994),0,0,0,0,1,0,1-Jan-94,0,0,0,0,384,0,0,0,0,0,0,Naked Gun 33 1/3: The Final Insult,,,1040,6/24/16,"$17,001,648","$50,000,000", Free State of Jones,"$17,001,648"
1041,Naked in New York (1994),0,0,0,0,1,0,1-Jan-94,0,0,0,0,1502,0,0,0,1,0,0,Naked in New York,,,1041,7/1/94,"$16,581,575","$50,000,000", Baby's Day Out,"$16,581,575"
1042,National Lampoon's Senior Trip (1995),0,0,0,0,1,0,1-Jan-95,0,0,0,0,1305,0,0,0,0,0,0,National Lampoon's Senior Trip,,,1042,11/12/99,"$14,271,297","$50,000,000", The Messenger: The Story of Joan of Arc,"$14,271,297"
1043,Natural Born Killers (1994),1,0,0,0,0,0,1-Jan-94,0,0,0,0,53,0,0,0,0,0,1,Natural Born Killers,,,1043,11/3/95,"$11,497,497","$50,000,000", Fair Game,"$26,097,497"
1044,Nell (1994),0,0,0,0,0,0,1-Jan-94,0,1,0,0,729,0,0,0,0,0,0,Nell,,,1044,2/25/11,"$10,721,033","$50,000,000", Drive Angry,"$41,042,583"
1045,Nelly & Monsieur Arnaud (1995),0,0,0,0,0,0,12-Apr-96,0,1,0,0,1506,0,0,0,0,0,0,Nelly & Monsieur Arnaud,,,1045,11/7/97,"$10,561,038","$50,000,000", Mad City,"$10,561,038"
1046,Nemesis 2: Nebula (1995),1,0,0,0,0,0,1-Jan-95,0,0,0,0,1596,0,0,0,0,1,1,Nemesis 2: Nebula,,,1046,10/13/95,"$10,359,006","$50,000,000", The Scarlet Letter,"$10,359,006"
1047,"Neon Bible, The (1995)",0,0,0,0,0,0,1-Mar-96,0,1,0,0,1319,0,0,0,0,0,0,"Neon Bible, The",,,1047,10/14/05,"$10,169,202","$50,000,000", Domino,"$22,969,202"
1048,"Net, The (1995)",0,0,0,0,0,0,1-Jan-95,0,0,0,0,38,0,0,0,0,1,1,"Net, The",,,1048,10/13/95,"$9,812,870","$50,000,000", Jade,"$9,812,870"
1049,"NeverEnding Story III, The (1994)",0,0,0,1,0,0,2-Feb-96,0,0,1,0,548,0,0,0,0,0,0,"NeverEnding Story III, The",,,1049,2/27/09,"$9,135,036","$50,000,000", Street Fighter: The Legend of Chun-Li,"$12,335,036"
1050,"New Age, The (1994)",0,0,0,0,0,0,1-Jan-94,0,1,0,0,1661,0,0,0,0,0,0,"New Age, The",,,1050,3/29/02,"$8,355,815","$50,000,000", Death to Smoochy,"$8,374,062"
1051,New Jersey Drive (1995),0,0,0,0,0,1,1-Jan-95,0,1,0,0,1519,0,0,0,0,0,0,New Jersey Drive,,,1051,11/13/09,"$8,017,467","$50,000,000", The Boat That Rocked,"$37,472,651"
1052,New York Cop (1996),1,0,0,0,0,1,1-Jan-96,0,0,0,0,1304,0,0,0,0,0,0,New York Cop,,,1052,1/30/04,"$6,471,394","$50,000,000", The Big Bounce,"$6,626,115"
1053,"Newton Boys, The (1998)",0,0,0,0,0,1,14-Mar-98,0,1,0,0,1106,0,0,0,0,0,0,"Newton Boys, The",,,1053,3/3/00,"$6,291,602","$50,000,000", What Planet Are You From?,"$6,291,602"
1054,"Next Karate Kid, The (1994)",1,0,0,1,0,0,1-Jan-94,0,0,0,0,1415,0,0,0,0,0,0,"Next Karate Kid, The",,,1054,4/17/15,"$1,224,330","$50,000,000", Child 44,"$3,434,330"
1055,"Next Step, The (1995)",0,0,0,0,0,0,13-Jun-97,0,1,0,0,1667,0,0,0,0,0,0,"Next Step, The",,,1055,1/23/09,"$166,003","$50,000,000", Outlander,"$1,250,617"
1056,"Niagara, Niagara (1997)",0,0,0,0,0,0,20-Mar-98,0,1,0,0,1648,0,0,0,0,0,0,"Niagara, Niagara",,,1056,11/11/16,$0,"$50,000,000", Story of Your Life,$0
1057,Nick of Time (1995),1,0,0,0,0,0,1-Jan-95,0,0,0,0,761,0,0,0,0,0,1,Nick of Time,,,1057,12/31/20,$0,"$50,000,000", Hannibal the Conqueror,$0
1058,Nico Icon (1995),0,0,0,0,0,0,1-Jan-95,1,0,0,0,1629,0,0,0,0,0,0,Nico Icon,,,1058,11/2/01,"$43,905,746","$49,000,000", The One,"$43,905,746"
1059,Night Falls on Manhattan (1997),0,0,0,0,0,1,16-May-97,0,1,0,0,1226,0,0,0,0,0,0,Night Falls on Manhattan,,,1059,3/6/15,"$31,569,268","$49,000,000", Chappie,"$105,002,056"
1060,Night Flier (1997),0,0,0,0,0,0,6-Feb-98,0,0,0,1,1243,0,0,0,0,0,0,Night Flier,,,1060,7/11/90,"$20,423,389","$49,000,000", The Adventures of Ford Fairlane,"$20,423,389"
1061,Night of the Living Dead (1968),0,0,0,0,0,0,1-Jan-68,0,0,0,1,616,0,0,0,0,1,0,Night of the Living Dead,,,1061,11/16/12,"$12,816,367","$49,000,000", Anna Karenina,"$71,004,627"
1062,Night on Earth (1991),0,0,0,0,1,0,1-Jan-91,0,1,0,0,856,0,0,0,0,0,0,Night on Earth,,,1062,5/24/89,"$197,171,806","$48,000,000", Indiana Jones and the Last Crusade,"$474,171,806"
1063,"Nightmare Before Christmas, The (1993)",0,0,0,1,1,0,1-Jan-93,0,0,0,0,91,1,0,0,0,0,0,"Nightmare Before Christmas, The",,,1063,10/18/02,"$129,094,024","$48,000,000", The Ring,"$248,218,486"
1064,"Nightmare on Elm Street, A (1984)",0,0,0,0,0,0,1-Jan-84,0,0,0,1,219,0,0,0,0,0,0,"Nightmare on Elm Street, A",,,1064,12/27/00,"$124,107,476","$48,000,000", Traffic,"$208,300,000"
1065,Nightwatch (1997),0,0,0,0,0,0,22-Apr-97,0,0,0,1,1625,0,0,0,0,0,1,Nightwatch,,,1065,3/29/02,"$95,308,367","$48,000,000", Panic Room,"$196,308,367"
1066,Nikita (La Femme Nikita) (1990),0,0,0,0,0,0,1-Jan-90,0,0,0,0,198,0,0,0,0,0,1,Nikita (La Femme Nikita),,,1066,1/9/15,"$89,256,424","$48,000,000", Taken 3,"$327,656,424"
1067,Nil By Mouth (1997),0,0,0,0,0,0,6-Feb-98,0,1,0,0,910,0,0,0,0,0,0,Nil By Mouth,,,1067,8/6/99,"$69,304,264","$48,000,000", The Thomas Crown Affair,"$124,304,264"
1068,Nina Takes a Lover (1994),0,0,0,0,1,0,1-Jan-94,0,0,0,0,1474,0,0,0,1,0,0,Nina Takes a Lover,,,1068,11/5/99,"$66,488,090","$48,000,000", The Bone Collector,"$151,463,090"
1069,Nine Months (1995),0,0,0,0,1,0,1-Jan-95,0,0,0,0,722,0,0,0,0,0,0,Nine Months,,,1069,10/1/99,"$60,652,036","$48,000,000", Three Kings,"$107,752,036"
1070,Ninotchka (1939),0,0,0,0,1,0,1-Jan-39,0,0,0,0,836,0,0,0,1,0,0,Ninotchka,,,1070,1/22/10,"$60,022,256","$48,000,000", The Tooth Fairy,"$112,610,386"
1071,Nixon (1995),0,0,0,0,0,0,1-Jan-95,0,1,0,0,458,0,0,0,0,0,0,Nixon,,,1071,8/17/01,"$56,607,223","$48,000,000", Rat Race,"$86,607,223"
1072,No Escape (1994),1,0,0,0,0,0,1-Jan-94,0,0,0,0,1416,0,0,0,0,1,0,No Escape,,,1072,9/2/07,"$53,606,916","$48,000,000", 3:10 to Yuma,"$71,171,825"
1073,Nobody Loves Me (Keiner liebt mich) (1994),0,0,0,0,1,0,9-Feb-96,0,1,0,0,1626,0,0,0,0,0,0,Nobody Loves Me (Keiner liebt mich),,,1073,8/13/01,"$50,315,140","$48,000,000", K-PAX,"$50,315,140"
1074,Nobody's Fool (1994),0,0,0,0,0,0,1-Jan-94,0,1,0,0,956,0,0,0,0,0,0,Nobody's Fool,,,1074,12/25/01,"$47,095,453","$48,000,000", Kate and Leopold,"$70,937,778"
1075,Normal Life (1996),0,0,0,0,0,1,25-Oct-96,0,1,0,0,1638,0,0,0,0,0,0,Normal Life,,,1075,10/20/00,"$37,879,996","$48,000,000", Bedazzled,"$90,376,224"
1076,North (1994),0,0,0,0,1,0,1-Jan-94,0,0,0,0,1271,0,0,0,0,0,0,North,,,1076,6/26/98,"$37,562,568","$48,000,000", Out of Sight,"$77,562,568"
1077,North by Northwest (1959),0,0,0,0,1,0,1-Jan-59,0,0,0,0,480,0,0,0,0,0,1,North by Northwest,,,1077,12/14/84,"$25,928,721","$48,000,000", The Cotton Club,"$25,928,721"
1078,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",0,0,0,0,0,0,1-Jan-22,0,0,0,1,675,0,0,0,0,0,0,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",,,1078,1/25/08,"$42,754,105","$47,500,000", Rambo,"$112,214,531"
1079,Nosferatu a Venezia (1986),0,0,0,0,0,0,1-Jan-86,0,0,0,1,861,0,0,0,0,0,0,Nosferatu a Venezia,,,1079,7/13/16,$0,"$47,500,000", The Infiltrator,$0
1080,Nothing Personal (1995),0,0,0,0,0,0,30-Apr-97,0,1,0,0,1663,0,0,0,0,0,0,Nothing Personal,,,1080,6/15/90,"$103,738,726","$47,000,000", Dick Tracy,"$162,738,726"
1081,Nothing to Lose (1994),0,0,0,0,0,0,16-Aug-96,0,1,0,0,1264,0,0,0,0,0,0,Nothing to Lose,,,1081,6/14/96,"$60,240,295","$47,000,000", The Cable Guy,"$102,825,796"
1082,Notorious (1946),0,0,0,0,0,0,1-Jan-46,0,0,0,0,489,0,0,1,1,0,1,Notorious,,,1082,10/19/01,"$29,781,453","$47,000,000", Riding in Cars with Boys,"$29,781,453"
1083,Now and Then (1995),0,0,0,0,0,0,1-Jan-95,0,1,0,0,1053,0,0,0,0,0,0,Now and Then,,,1083,1/5/07,"$15,849,032","$47,000,000", Happily N'Ever After,"$37,923,818"
1084,Nowhere (1997),0,0,0,0,0,0,9-May-97,0,1,0,0,1528,0,0,0,0,0,0,Nowhere,,,1084,11/27/02,"$14,970,038","$47,000,000", Solaris,"$14,970,038"
1085,"Nutty Professor, The (1996)",0,0,0,0,1,0,28-Jun-96,0,0,1,0,411,0,0,0,1,1,0,"Nutty Professor, The",,,1085,6/18/10,"$10,547,117","$47,000,000", Jonah Hex,"$11,022,696"
1086,Nénette et Boni (1996),0,0,0,0,0,0,1-Jan-96,0,1,0,0,1233,0,0,0,0,0,0,Nénette et Boni,,,1086,2/23/96,"$5,707,094","$47,000,000", Mary Reilly,"$12,900,000"
1087,"Object of My Affection, The (1998)",0,0,0,0,1,0,20-Mar-98,0,0,0,0,1525,0,0,0,1,0,0,"Object of My Affection, The",,,1087,6/20/97,"$126,813,153","$46,000,000", My Best Friend's Wedding,"$298,923,419"
1088,Of Human Bondage (1934),0,0,0,0,0,0,1-Jan-34,0,1,0,0,1397,0,0,0,0,0,0,Of Human Bondage,,,1088,7/20/01,"$93,607,673","$46,000,000", America's Sweethearts,"$160,648,493"
1089,Of Love and Shadows (1994),0,0,0,0,0,0,10-May-96,0,1,0,0,1328,0,0,0,0,0,0,Of Love and Shadows,,,1089,11/22/96,"$92,027,888","$46,000,000", Star Trek: First Contact,"$150,000,000"
1090,Office Killer (1997),0,0,0,0,0,0,1-Jan-97,0,0,0,0,1601,0,0,0,0,0,1,Office Killer,,,1090,5/24/02,"$67,263,182","$46,000,000", Insomnia,"$113,622,499"
1091,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",0,0,0,0,1,0,1-Jan-91,0,0,0,0,1242,0,0,0,0,0,0,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",,,1091,9/20/13,"$61,002,302","$46,000,000", Prisoners,"$113,402,302"
1092,"Old Man and the Sea, The (1958)",0,1,0,0,0,0,1-Jan-58,0,1,0,0,1126,0,0,0,0,0,0,"Old Man and the Sea, The",,,1092,7/12/96,"$59,003,384","$46,000,000", Courage Under Fire,"$100,833,145"
1093,Old Yeller (1957),0,0,0,1,0,0,1-Jan-57,0,1,0,0,416,0,0,0,0,0,0,Old Yeller,,,1093,9/17/82,"$4,408,636","$46,000,000", Inchon,"$4,408,636"
1094,Oliver & Company (1988),0,0,1,1,0,0,29-Mar-88,0,0,0,0,1078,0,0,0,0,0,0,Oliver & Company,,,1094,3/21/97,"$181,410,615","$45,000,000", Liar Liar,"$302,710,615"
1095,"Omen, The (1976)",0,0,0,0,0,0,1-Jan-76,0,0,0,1,448,0,0,0,0,0,0,"Omen, The",,,1095,11/20/98,"$162,798,565","$45,000,000", A Bug's Life,"$363,095,319"
1096,On Golden Pond (1981),0,0,0,0,0,0,1-Jan-81,0,1,0,0,162,0,0,0,0,0,0,On Golden Pond,,,1096,10/5/12,"$139,854,287","$45,000,000", Taken 2,"$377,807,404"
1097,Once Upon a Time in America (1984),0,0,0,0,0,1,1-Jan-84,0,1,0,0,649,0,0,0,0,0,1,Once Upon a Time in America,,,1097,5/27/94,"$130,531,208","$45,000,000", The Flintstones,"$358,500,000"
1098,Once Upon a Time in the West (1969),0,0,0,0,0,0,1-Jan-69,0,0,0,0,646,0,0,0,0,0,0,Once Upon a Time in the West,,,1098,10/24/03,"$110,000,082","$45,000,000", Scary Movie 3,"$155,200,000"
1099,Once Upon a Time... When We Were Colored (1995),0,0,0,0,0,0,1-Jan-95,0,1,0,0,279,0,0,0,0,0,0,Once Upon a Time... When We Were Colored,,,1099,12/22/00,"$106,807,667","$45,000,000", Miss Congeniality,"$213,420,951"
1100,Once Were Warriors (1994),0,0,0,0,0,1,1-Jan-94,0,1,0,0,1194,0,0,0,0,0,0,Once Were Warriors,,,1100,7/11/08,"$101,704,370","$45,000,000", Journey to the Center of the Earth,"$243,180,937"
1101,One Fine Day (1996),0,0,0,0,0,0,30-Nov-96,0,1,0,0,815,0,0,0,1,0,0,One Fine Day,,,1101,12/17/93,"$100,768,056","$45,000,000", The Pelican Brief,"$187,995,859"
1102,One Flew Over the Cuckoo's Nest (1975),0,0,0,0,0,0,1-Jan-75,0,1,0,0,357,0,0,0,0,0,0,One Flew Over the Cuckoo's Nest,,,1102,8/11/04,"$95,149,435","$45,000,000", The Princess Diaries 2: Royal Engagement,"$122,071,435"
1103,One Night Stand (1997),0,0,0,0,0,0,1-Jan-97,0,1,0,0,888,0,0,0,0,0,0,One Night Stand,,,1103,12/25/07,"$93,466,502","$45,000,000", The Bucket List,"$174,810,815"
1104,Only You (1994),0,0,0,0,1,0,1-Jan-94,0,0,0,0,785,0,0,0,1,0,0,Only You,,,1104,7/20/94,"$92,115,211","$45,000,000", The Client,"$117,615,211"
1105,Open Season (1996),0,0,0,0,1,0,10-May-96,0,0,0,0,1321,0,0,0,0,0,0,Open Season,,,1105,11/23/11,"$88,625,922","$45,000,000", The Muppets,"$160,971,922"
1106,Operation Dumbo Drop (1995),1,1,0,0,1,0,1-Jan-95,0,0,0,0,110,0,0,0,0,0,0,Operation Dumbo Drop,,,1106,6/5/92,"$83,287,363","$45,000,000", Patriot Games,"$178,100,000"
1107,Original Gangstas (1996),0,0,0,0,0,1,10-May-96,0,0,0,0,1151,0,0,0,0,0,0,Original Gangstas,,,1107,5/13/05,"$82,931,301","$45,000,000", Monster-in-Law,"$155,931,301"
1108,Orlando (1993),0,0,0,0,0,0,1-Jan-93,0,1,0,0,961,0,0,0,0,0,0,Orlando,,,1108,10/5/01,"$76,261,036","$45,000,000", Training Day,"$104,505,362"
1109,Oscar & Lucinda (1997),0,0,0,0,0,0,31-Dec-97,0,1,0,0,906,0,0,0,1,0,0,Oscar & Lucinda,,,1109,12/24/99,"$71,423,726","$45,000,000", Galaxy Quest,"$90,523,726"
1110,Othello (1995),0,0,0,0,0,0,18-Dec-95,0,1,0,0,713,0,0,0,0,0,0,Othello,,,1110,7/4/01,"$71,277,420","$45,000,000", Scary Movie 2,"$141,189,101"
1111,"Other Voices, Other Rooms (1997)",0,0,0,0,0,0,1-Jan-97,0,1,0,0,1236,0,0,0,0,0,0,"Other Voices, Other Rooms",,,1111,8/21/98,"$70,141,876","$45,000,000", Blade,"$131,237,688"
1112,Out to Sea (1997),0,0,0,0,1,0,4-Jul-97,0,0,0,0,1283,0,0,0,0,0,0,Out to Sea,,,1112,1/14/05,"$67,264,877","$45,000,000", Coach Carter,"$76,665,507"
1113,Outbreak (1995),1,0,0,0,0,0,1-Jan-95,0,1,0,0,54,0,0,0,0,0,1,Outbreak,,,1113,3/19/10,"$67,061,228","$45,000,000", The Bounty Hunter,"$135,808,837"
1114,"Outlaw, The (1943)",0,0,0,0,0,0,1-Jan-43,0,0,0,0,1455,0,0,0,0,0,0,"Outlaw, The",,,1114,4/12/02,"$66,790,248","$45,000,000", Changing Lanes,"$66,790,248"
1115,"Pagemaster, The (1994)",1,1,1,1,0,0,1-Jan-94,0,0,1,0,1076,0,0,0,0,0,0,"Pagemaster, The",,,1115,4/11/97,"$65,598,907","$45,000,000", Anaconda,"$136,998,907"
1116,"Pallbearer, The (1996)",0,0,0,0,1,0,19-Apr-96,0,0,0,0,1057,0,0,0,0,0,0,"Pallbearer, The",,,1116,1/20/06,"$62,318,875","$45,000,000", Underworld: Evolution,"$113,417,762"
1117,Palmetto (1998),0,0,0,0,0,0,20-Feb-98,0,0,0,0,1313,0,1,1,0,0,1,Palmetto,,,1117,8/4/00,"$60,786,269","$45,000,000", Coyote Ugly,"$113,916,474"
1118,Palookaville (1996),1,0,0,0,0,0,25-Oct-96,0,1,0,0,1161,0,0,0,0,0,0,Palookaville,,,1118,11/7/03,"$59,472,278","$45,000,000", Love Actually,"$247,967,903"
1119,Panther (1995),0,0,0,0,0,0,1-Jan-95,0,1,0,0,1438,0,0,0,0,0,0,Panther,,,1119,8/9/96,"$58,617,334","$45,000,000", Jack,"$58,617,334"
1120,"Paper, The (1994)",0,0,0,0,1,0,1-Jan-94,0,1,0,0,1044,0,0,0,0,0,0,"Paper, The",,,1120,10/7/94,"$57,362,581","$45,000,000", The Specialist,"$57,362,581"
1121,Paradise Lost: The Child Murders at Robin Hood Hills (1996),0,0,0,0,0,0,6-Dec-96,1,0,0,0,320,0,0,0,0,0,0,Paradise Lost: The Child Murders at Robin Hood Hills,,,1121,8/16/96,"$53,854,588","$45,000,000", Tin Cup,"$75,854,588"
1122,Paradise Road (1997),0,0,0,0,0,0,18-Apr-97,0,1,0,0,935,0,0,0,0,0,0,Paradise Road,,,1122,11/23/05,"$53,359,917","$45,000,000"," Yours, Mine and Ours","$72,359,917"
1123,"Parent Trap, The (1961)",0,0,0,1,0,0,1-Jan-61,0,1,0,0,417,0,0,0,0,0,0,"Parent Trap, The",,,1123,5/13/05,"$52,842,724","$45,000,000", Kicking and Screaming,"$55,842,724"
1124,Paris Is Burning (1990),0,0,0,0,0,0,1-Jan-90,1,0,0,0,645,0,0,0,0,0,0,Paris Is Burning,,,1124,4/29/05,"$51,019,112","$45,000,000", The Hitchhiker's Guide to the Galaxy,"$102,746,214"
1125,Paris Was a Woman (1995),0,0,0,0,0,0,8-Nov-96,1,0,0,0,857,0,0,0,0,0,0,Paris Was a Woman,,,1125,9/21/07,"$50,648,679","$45,000,000", Resident Evil: Extinction,"$146,162,920"
1126,"Paris, France (1993)",0,0,0,0,1,0,1-Jan-93,0,0,0,0,1622,0,0,0,0,0,0,"Paris, France",,,1126,12/25/04,"$48,114,556","$45,000,000", Fat Albert,"$48,563,556"
1127,"Paris, Texas (1984)",0,0,0,0,0,0,1-Jan-84,0,1,0,0,664,0,0,0,0,0,0,"Paris, Texas",,,1127,7/6/12,"$47,323,100","$45,000,000", Savages,"$80,594,860"
1128,Party Girl (1995),0,0,0,0,1,0,1-Jan-95,0,0,0,0,1071,0,0,0,0,0,0,Party Girl,,,1128,9/30/94,"$46,815,000","$45,000,000", The River Wild,"$94,215,000"
1129,Passion Fish (1992),0,0,0,0,0,0,1-Jan-92,0,1,0,0,972,0,0,0,0,0,0,Passion Fish,,,1129,5/23/14,"$46,290,741","$45,000,000", Blended,"$127,990,741"
1130,Pather Panchali (1955),0,0,0,0,0,0,22-Mar-96,0,1,0,0,1449,0,0,0,0,0,0,Pather Panchali,,,1130,1/13/06,"$38,399,961","$45,000,000", Last Holiday,"$43,343,247"
1131,Paths of Glory (1957),0,0,0,0,0,0,1-Jan-57,0,1,0,0,641,0,0,0,0,0,0,Paths of Glory,,,1131,3/3/06,"$36,895,141","$45,000,000", 16 Blocks,"$65,595,141"
1132,Patton (1970),0,0,0,0,0,0,1-Jan-70,0,1,0,0,205,0,0,0,0,0,0,Patton,,,1132,7/14/95,"$35,627,222","$45,000,000", The Indian in the Cupboard,"$35,627,222"
1133,"Peacemaker, The (1997)",1,0,0,0,0,0,1-Jan-97,0,0,0,0,879,0,0,0,0,0,1,"Peacemaker, The",,,1133,9/10/04,"$32,003,620","$45,000,000", Cellular,"$61,475,984"
1134,Penny Serenade (1941),0,0,0,0,0,0,1-Jan-41,0,1,0,0,1299,0,0,0,1,0,0,Penny Serenade,,,1134,7/28/06,"$28,142,535","$45,000,000", The Ant Bully,"$49,610,898"
1135,"People vs. Larry Flynt, The (1996)",0,0,0,0,0,0,27-Dec-96,0,1,0,0,508,0,0,0,0,0,0,"People vs. Larry Flynt, The",,,1135,7/18/03,"$28,013,509","$45,000,000", Johnny English,"$163,126,676"
1136,"Perez Family, The (1995)",0,0,0,0,1,0,1-Jan-95,0,0,0,0,786,0,0,0,1,0,0,"Perez Family, The",,,1136,12/14/84,"$27,447,471","$45,000,000", Dune,"$27,447,471"
1137,"Perfect Candidate, A (1996)",0,0,0,0,0,0,27-Sep-96,1,0,0,0,850,0,0,0,0,0,0,"Perfect Candidate, A",,,1137,7/31/09,"$25,200,412","$45,000,000", Aliens in the Attic,"$59,551,283"
1138,"Perfect World, A (1993)",1,0,0,0,0,0,1-Jan-93,0,1,0,0,686,0,0,0,0,0,0,"Perfect World, A",,,1138,9/14/07,"$24,343,673","$45,000,000", Across the Universe,"$29,367,143"
1139,Persuasion (1995),0,0,0,0,0,0,25-Sep-95,0,0,0,0,694,0,0,0,1,0,0,Persuasion,,,1139,12/26/08,"$22,911,480","$45,000,000", Revolutionary Road,"$79,564,960"
1140,"Pest, The (1997)",0,0,0,0,1,0,7-Feb-97,0,0,0,0,1002,0,0,0,0,0,0,"Pest, The",,,1140,8/29/08,"$22,532,572","$45,000,000", Babylon A.D.,"$70,216,497"
1141,Pete's Dragon (1977),0,1,1,1,0,0,1-Jan-77,0,0,0,0,1091,1,0,0,0,0,0,Pete's Dragon,,,1141,11/4/94,"$22,006,296","$45,000,000", Frankenstein,"$112,006,296"
1142,"Phantom, The (1996)",0,1,0,0,0,0,7-Jun-96,0,0,0,0,826,0,0,0,0,0,0,"Phantom, The",,,1142,10/4/96,"$20,404,841","$45,000,000", The Glimmer Man,"$36,404,841"
1143,Phantoms (1998),0,0,0,0,0,0,1-Jan-98,0,0,0,1,885,0,0,0,0,0,0,Phantoms,,,1143,7/17/96,"$20,133,326","$45,000,000", Multiplicity,"$20,133,326"
1144,Pharaoh's Army (1995),0,0,0,0,0,0,1-Jan-95,0,0,0,0,1574,0,0,0,0,0,0,Pharaoh's Army,,,1144,1/19/01,"$19,719,930","$45,000,000", The Pledge,"$29,406,132"
1145,Phat Beach (1996),0,0,0,0,1,0,2-Aug-96,0,0,0,0,1162,0,0,0,0,0,0,Phat Beach,,,1145,12/16/05,"$19,398,532","$45,000,000", The Producers: The Movie Musical,"$32,952,995"
